date,year,district,temperature,max_temperature,rainfall,wind_speed,humidity,green_ratio,heat_index,heatwave_days,patient_count,death_count
2023-06-24,2023,강남구,27.0,31.4,0.0,1.1,70.5,0.455681013,34.05,0,0,0
2023-06-25,2023,강남구,28.3,33.9,0.0,1.3,64.9,0.455681013,34.79,1,0,0
2023-06-26,2023,강남구,23.6,27.2,23.0,1.8,88.6,0.455681013,32.46,0,0,0
2023-06-27,2023,강남구,25.1,29.6,1.5,2.1,73.1,0.455681013,32.41,0,0,0
2023-06-28,2023,강남구,26.1,30.8,0.0,1.5,77.4,0.455681013,33.84,0,0,0
2023-06-29,2023,강남구,23.5,25.3,63.5,1.4,95.4,0.455681013,33.04,0,0,0
2023-06-30,2023,강남구,25.2,29.1,0.5,1.0,89.8,0.455681013,34.18,0,0,0
2023-07-01,2023,강남구,27.8,32.8,0.0,1.1,76.9,0.455681013,35.49,0,0,0
2023-07-02,2023,강남구,26.5,31.3,0.0,1.1,79.5,0.455681013,34.45,0,0,0
2023-07-03,2023,강남구,29.1,35.7,0.0,1.2,72.0,0.455681013,36.3,1,2,0
2023-07-04,2023,강남구,25.5,29.1,69.0,1.5,86.8,0.455681013,34.18,0,0,0
2023-07-05,2023,강남구,23.7,26.6,15.5,2.4,82.6,0.455681013,31.96,0,0,0
2023-07-06,2023,강남구,27.2,32.0,0.0,1.8,70.9,0.455681013,34.29,0,0,0
2023-07-07,2023,강남구,26.7,32.1,0.0,1.6,64.9,0.455681013,33.19,0,0,0
2023-07-08,2023,강남구,25.3,30.5,0.0,1.5,76.5,0.455681013,32.95,0,0,0
2023-07-09,2023,강남구,24.6,27.6,37.5,1.3,86.4,0.455681013,33.24,0,0,0
2023-07-10,2023,강남구,26.6,31.7,6.5,1.3,80.4,0.455681013,34.64,0,0,0
2023-07-11,2023,강남구,23.0,25.7,114.0,1.3,92.4,0.455681013,32.24,0,0,0
2023-07-12,2023,강남구,26.0,29.0,0.0,0.8,86.4,0.455681013,34.64,0,0,0
2023-07-13,2023,강남구,24.7,26.3,87.5,1.0,95.0,0.455681013,34.2,0,0,0
2023-07-14,2023,강남구,23.9,24.4,83.0,1.9,99.1,0.455681013,33.81,0,0,0
2023-07-15,2023,강남구,23.9,25.5,3.0,1.8,93.5,0.455681013,33.25,0,0,0
2023-07-16,2023,강남구,24.0,25.1,6.5,1.3,89.5,0.455681013,32.95,0,0,0
2023-07-17,2023,강남구,25.1,27.5,0.5,0.9,86.1,0.455681013,33.71,0,0,0
2023-07-18,2023,강남구,24.9,27.4,8.5,0.9,87.9,0.455681013,33.69,0,0,0
2023-07-19,2023,강남구,27.4,32.8,0.0,1.0,78.8,0.455681013,35.28,0,0,0
2023-07-20,2023,강남구,27.9,32.6,0.0,0.9,74.0,0.455681013,35.3,0,1,0
2023-07-21,2023,강남구,29.6,34.4,0.0,0.9,69.6,0.455681013,36.56,1,0,0
2023-07-22,2023,강남구,27.7,33.0,11.0,1.9,73.9,0.455681013,35.09,2,0,0
2023-07-23,2023,강남구,24.7,25.9,38.0,1.8,94.3,0.455681013,34.13,0,0,0
2023-07-24,2023,강남구,26.4,30.2,0.5,1.1,83.1,0.455681013,34.71,0,0,0
2023-07-25,2023,강남구,27.2,30.6,2.5,1.5,80.5,0.455681013,35.25,0,0,0
2023-07-26,2023,강남구,28.1,31.9,0.5,1.4,80.9,0.455681013,36.19,0,0,0
2023-07-27,2023,강남구,29.4,34.7,0.0,1.2,78.1,0.455681013,37.21,1,1,0
2023-07-28,2023,강남구,30.1,34.6,0.0,1.4,72.4,0.455681013,37.34,2,1,0
2023-07-29,2023,강남구,30.2,34.8,0.0,1.3,72.1,0.455681013,37.41,3,0,0
2023-07-30,2023,강남구,28.6,35.4,74.0,1.4,72.5,0.455681013,35.85,4,0,0
2023-07-31,2023,강남구,28.6,33.5,2.0,0.9,76.3,0.455681013,36.23,5,0,0
2023-08-01,2023,강남구,30.4,34.6,0.0,1.1,71.6,0.455681013,37.56,6,0,0
2023-08-02,2023,강남구,29.8,34.4,0.0,1.2,67.8,0.455681013,36.58,7,0,0
2023-08-03,2023,강남구,29.8,34.6,0.0,1.2,67.0,0.455681013,36.5,8,0,0
2023-08-04,2023,강남구,30.6,34.3,0.0,1.1,67.6,0.455681013,37.36,9,1,0
2023-08-05,2023,강남구,30.7,35.5,0.0,1.2,69.0,0.455681013,37.6,10,1,0
2023-08-06,2023,강남구,30.0,33.7,0.5,1.0,76.5,0.455681013,37.65,11,0,0
2023-08-07,2023,강남구,30.7,35.5,1.5,1.9,68.4,0.455681013,37.54,12,0,0
2023-08-08,2023,강남구,31.0,36.1,0.0,2.6,60.5,0.455681013,37.05,13,1,0
2023-08-09,2023,강남구,28.1,31.2,0.0,3.0,67.6,0.455681013,34.86,0,0,0
2023-08-10,2023,강남구,21.8,24.5,112.5,2.2,91.9,0.455681013,30.99,0,0,0
2023-08-11,2023,강남구,23.0,24.9,52.0,1.3,93.1,0.455681013,32.31,0,0,0
2023-08-12,2023,강남구,23.0,24.0,0.5,1.5,91.0,0.455681013,32.1,0,0,0
2023-08-13,2023,강남구,27.1,32.4,0.0,1.2,76.9,0.455681013,34.79,0,0,0
2023-08-14,2023,강남구,28.6,32.8,0.0,0.9,75.4,0.455681013,36.14,0,0,0
2023-08-15,2023,강남구,28.9,33.1,0.0,1.6,71.4,0.455681013,36.04,1,0,0
2023-08-16,2023,강남구,27.7,32.2,0.0,1.5,72.0,0.455681013,34.9,0,0,0
2023-08-17,2023,강남구,28.6,33.9,0.0,1.0,73.0,0.455681013,35.9,1,0,0
2023-08-18,2023,강남구,29.4,33.3,0.0,0.9,72.1,0.455681013,36.61,2,0,0
2023-08-19,2023,강남구,29.4,35.3,0.0,1.0,68.9,0.455681013,36.29,3,0,0
2023-08-20,2023,강남구,28.7,33.1,0.0,1.0,71.8,0.455681013,35.88,4,0,0
2023-08-21,2023,강남구,29.8,34.8,1.5,1.3,69.8,0.455681013,36.78,5,0,0
2023-08-22,2023,강남구,27.8,32.8,19.0,1.6,80.3,0.455681013,35.83,0,0,0
2023-08-23,2023,강남구,24.4,27.4,40.5,1.6,91.3,0.455681013,33.53,0,0,0
2023-08-24,2023,강남구,24.9,27.9,11.5,2.0,84.8,0.455681013,33.38,0,0,0
2023-08-25,2023,강남구,26.3,29.7,2.0,1.5,77.9,0.455681013,34.09,0,0,0
2023-08-26,2023,강남구,26.5,30.9,0.0,1.0,72.3,0.455681013,33.73,0,0,0
2023-08-27,2023,강남구,26.5,29.5,0.0,1.5,75.0,0.455681013,34.0,0,0,0
2023-08-28,2023,강남구,22.7,25.8,10.5,2.3,87.5,0.455681013,31.45,0,0,0
2023-08-29,2023,강남구,23.4,26.3,52.0,1.5,89.6,0.455681013,32.36,0,0,0
2023-08-30,2023,강남구,22.2,25.2,2.0,0.8,88.0,0.455681013,31.0,0,0,0
2023-08-31,2023,강남구,23.9,29.1,0.0,0.8,76.9,0.455681013,31.59,0,0,0
2023-09-01,2023,강남구,24.9,30.1,0.0,1.1,70.6,0.455681013,31.96,0,0,0
2023-09-02,2023,강남구,26.1,31.7,0.0,1.1,63.9,0.455681013,32.49,0,0,0
2023-09-03,2023,강남구,25.8,29.3,1.0,1.9,77.8,0.455681013,33.58,0,0,0
2023-09-04,2023,강남구,27.3,30.9,0.5,1.2,79.9,0.455681013,35.29,0,0,0
2023-09-05,2023,강남구,28.6,33.8,0.0,1.3,69.5,0.455681013,35.55,1,0,0
2023-09-06,2023,강남구,28.1,32.1,0.0,2.1,65.1,0.455681013,34.61,0,1,0
2023-09-07,2023,강남구,26.7,31.5,0.0,2.2,54.8,0.455681013,32.18,0,0,0
2023-09-08,2023,강남구,25.9,31.1,0.0,1.4,60.3,0.455681013,31.93,0,0,0
2023-09-09,2023,강남구,26.5,31.9,0.0,1.0,66.3,0.455681013,33.13,0,0,0
2023-09-10,2023,강남구,26.0,31.1,0.0,0.9,68.1,0.455681013,32.81,0,0,0
2023-09-11,2023,강남구,25.6,29.4,0.0,0.9,67.3,0.455681013,32.33,0,0,0
2023-09-12,2023,강남구,26.2,30.2,0.0,0.8,69.8,0.455681013,33.18,0,0,0
2023-09-13,2023,강남구,21.9,24.7,18.0,1.3,84.5,0.455681013,30.35,0,0,0
2023-09-14,2023,강남구,23.0,27.4,0.0,2.1,72.4,0.455681013,30.24,0,0,0
2023-09-15,2023,강남구,21.9,23.3,2.5,1.9,82.3,0.455681013,30.13,0,0,0
2023-09-16,2023,강남구,23.6,26.6,18.5,1.2,87.8,0.455681013,32.38,0,0,0
2023-09-17,2023,강남구,24.7,28.1,0.0,0.8,84.8,0.455681013,33.18,0,0,0
2023-09-18,2023,강남구,25.1,29.9,0.0,1.2,79.1,0.455681013,33.01,0,0,0
2023-09-19,2023,강남구,24.1,28.1,0.0,1.0,81.1,0.455681013,32.21,0,0,0
2023-09-20,2023,강남구,20.3,23.6,33.5,2.3,90.4,0.455681013,29.34,0,0,0
2023-09-21,2023,강남구,19.9,22.7,0.0,1.7,70.9,0.455681013,26.99,0,0,0
2023-09-22,2023,강남구,20.6,26.2,0.0,0.9,68.4,0.455681013,27.44,0,0,0
2023-09-23,2023,강남구,21.7,26.3,0.0,2.0,63.9,0.455681013,28.09,0,0,0
2023-09-24,2023,강남구,21.3,25.4,0.0,2.4,56.4,0.455681013,26.94,0,0,0
2023-09-25,2023,강남구,21.2,25.8,1.5,1.6,66.4,0.455681013,27.84,0,0,0
2024-05-25,2024,강남구,20.8,24.1,0.0,1.0,62.8,0.291700835,27.08,0,0,0
2024-05-26,2024,강남구,19.1,23.7,8.0,1.5,74.3,0.291700835,26.53,0,0,0
2024-05-27,2024,강남구,18.0,22.6,0.0,2.1,63.4,0.291700835,24.34,0,0,0
2024-05-28,2024,강남구,19.9,25.9,0.0,1.7,54.8,0.291700835,25.38,0,0,0
2024-05-29,2024,강남구,21.1,26.6,0.0,1.2,51.6,0.291700835,26.26,0,0,0
2024-05-30,2024,강남구,20.8,24.8,0.0,0.8,49.1,0.291700835,25.71,0,0,0
2024-05-31,2024,강남구,19.8,25.4,0.0,1.8,60.0,0.291700835,25.8,0,0,0
2024-06-01,2024,강남구,19.8,24.5,0.0,1.7,61.3,0.291700835,25.93,0,0,0
2024-06-02,2024,강남구,20.3,25.8,0.0,1.6,51.9,0.291700835,25.49,0,0,0
2024-06-03,2024,강남구,21.9,27.7,0.0,1.8,47.4,0.291700835,26.64,0,0,0
2024-06-04,2024,강남구,23.0,29.1,0.0,1.7,42.1,0.291700835,27.21,0,0,0
2024-06-05,2024,강남구,23.2,29.9,0.0,1.0,53.9,0.291700835,28.59,0,0,0
2024-06-06,2024,강남구,23.3,30.5,0.0,1.1,54.3,0.291700835,28.73,0,0,0
2024-06-07,2024,강남구,22.6,28.0,0.5,1.1,54.3,0.291700835,28.03,0,0,0
2024-06-08,2024,강남구,19.9,24.8,19.5,1.0,79.5,0.291700835,27.85,0,0,0
2024-06-09,2024,강남구,22.7,28.7,0.0,1.0,68.9,0.291700835,29.59,0,0,0
2024-06-10,2024,강남구,24.3,30.8,0.0,1.3,66.3,0.291700835,30.93,0,0,0
2024-06-11,2024,강남구,24.7,31.0,0.0,1.3,62.4,0.291700835,30.94,0,0,0
2024-06-12,2024,강남구,24.9,31.6,0.0,1.3,60.8,0.291700835,30.98,0,0,0
2024-06-13,2024,강남구,26.4,32.1,0.0,1.1,51.4,0.291700835,31.54,0,0,0
2024-06-14,2024,강남구,26.2,32.7,0.0,1.3,56.0,0.291700835,31.8,0,0,0
2024-06-15,2024,강남구,23.5,27.9,6.5,1.3,72.3,0.291700835,30.73,0,0,0
2024-06-16,2024,강남구,23.4,28.8,0.0,1.7,58.4,0.291700835,29.24,0,0,0
2024-06-17,2024,강남구,24.1,29.4,0.0,1.4,48.4,0.291700835,28.94,0,0,0
2024-06-18,2024,강남구,25.3,31.6,0.0,1.3,59.5,0.291700835,31.25,0,0,0
2024-06-19,2024,강남구,28.0,35.7,0.0,1.0,54.3,0.291700835,33.43,1,1,0
2024-06-20,2024,강남구,28.6,35.1,0.0,1.1,45.1,0.291700835,33.11,2,0,0
2024-06-21,2024,강남구,27.4,33.1,0.0,1.2,49.8,0.291700835,32.38,3,0,0
2024-06-22,2024,강남구,23.4,25.6,21.5,1.4,80.6,0.291700835,31.46,0,0,0
2024-06-23,2024,강남구,24.5,29.1,5.0,1.5,79.5,0.291700835,32.45,0,0,0
2024-06-24,2024,강남구,23.5,27.9,0.5,1.9,70.4,0.291700835,30.54,0,0,0
2024-06-25,2024,강남구,22.6,26.4,0.0,1.9,61.9,0.291700835,28.79,0,0,0
2024-06-26,2024,강남구,24.6,30.8,0.0,1.1,61.0,0.291700835,30.7,0,0,0
2024-06-27,2024,강남구,26.2,31.9,0.0,0.8,55.0,0.291700835,31.7,0,0,0
2024-06-28,2024,강남구,26.6,31.9,0.0,1.1,54.6,0.291700835,32.06,0,0,0
2024-06-29,2024,강남구,26.4,32.8,29.0,1.6,65.1,0.291700835,32.91,0,0,0
2024-06-30,2024,강남구,22.7,25.5,29.0,2.3,88.5,0.291700835,31.55,0,0,0
2024-07-01,2024,강남구,25.8,30.8,0.0,1.0,69.1,0.291700835,32.71,0,0,0
2024-07-02,2024,강남구,22.9,25.1,64.5,2.2,90.0,0.291700835,31.9,0,0,0
2024-07-03,2024,강남구,24.1,26.4,0.5,2.2,80.3,0.291700835,32.13,0,0,0
2024-07-04,2024,강남구,26.2,31.0,3.5,1.8,74.8,0.291700835,33.68,0,0,0
2024-07-05,2024,강남구,22.8,25.8,3.0,2.0,80.5,0.291700835,30.85,0,0,0
2024-07-06,2024,강남구,24.8,30.6,7.5,2.1,84.1,0.291700835,33.21,0,0,0
2024-07-07,2024,강남구,23.6,28.3,18.5,1.0,85.1,0.291700835,32.11,0,0,0
2024-07-08,2024,강남구,23.1,23.7,17.0,0.9,93.4,0.291700835,32.44,0,0,0
2024-07-09,2024,강남구,23.5,25.8,1.0,0.9,86.9,0.291700835,32.19,0,0,0
2024-07-10,2024,강남구,26.0,32.2,13.5,1.5,77.1,0.291700835,33.71,0,0,0
2024-07-11,2024,강남구,24.7,28.6,0.0,1.3,79.6,0.291700835,32.66,0,0,0
2024-07-12,2024,강남구,25.5,30.2,0.0,0.8,79.5,0.291700835,33.45,0,0,0
2024-07-13,2024,강남구,28.1,33.4,0.0,1.1,70.0,0.291700835,35.1,1,0,0
2024-07-14,2024,강남구,28.3,32.1,0.0,1.8,65.9,0.291700835,34.89,0,0,0
2024-07-15,2024,강남구,28.4,32.2,0.0,1.7,64.6,0.291700835,34.86,0,0,0
2024-07-16,2024,강남구,26.6,31.2,10.5,1.4,78.4,0.291700835,34.44,0,0,0
2024-07-17,2024,강남구,25.2,28.6,24.5,1.9,91.6,0.291700835,34.36,0,0,0
2024-07-18,2024,강남구,23.7,25.3,141.0,1.4,95.3,0.291700835,33.23,0,0,0
2024-07-19,2024,강남구,26.5,31.1,0.5,1.3,80.1,0.291700835,34.51,0,0,0
2024-07-20,2024,강남구,26.7,31.4,15.0,1.6,80.4,0.291700835,34.74,0,0,0
2024-07-21,2024,강남구,26.1,29.9,6.0,2.2,83.6,0.291700835,34.46,0,0,0
2024-07-22,2024,강남구,26.1,27.3,41.0,1.8,89.0,0.291700835,35.0,0,0,0
2024-07-23,2024,강남구,25.8,27.1,2.5,2.0,87.9,0.291700835,34.59,0,0,0
2024-07-24,2024,강남구,27.8,31.6,8.5,1.5,85.0,0.291700835,36.3,0,0,0
2024-07-25,2024,강남구,28.9,33.8,23.0,1.2,79.8,0.291700835,36.88,1,0,0
2024-07-26,2024,강남구,28.6,33.1,5.0,1.7,81.9,0.291700835,36.79,2,0,0
2024-07-27,2024,강남구,28.7,32.3,17.0,1.2,83.6,0.291700835,37.06,0,0,0
2024-07-28,2024,강남구,29.2,32.4,0.0,2.0,76.0,0.291700835,36.8,0,0,0
2024-07-29,2024,강남구,27.0,27.8,0.0,2.4,84.0,0.291700835,35.4,0,0,0
2024-07-30,2024,강남구,28.2,32.3,0.0,1.7,78.8,0.291700835,36.08,0,0,0
2024-07-31,2024,강남구,29.3,33.6,0.0,1.5,74.5,0.291700835,36.75,1,0,0
2024-08-01,2024,강남구,29.7,33.5,0.0,1.5,75.5,0.291700835,37.25,2,1,0
2024-08-02,2024,강남구,29.3,32.9,0.0,1.6,79.4,0.291700835,37.24,0,0,0
2024-08-03,2024,강남구,30.4,34.8,0.0,1.1,75.0,0.291700835,37.9,1,0,0
2024-08-04,2024,강남구,31.9,36.6,0.0,0.9,69.3,0.291700835,38.83,2,1,0
2024-08-05,2024,강남구,30.8,34.8,19.0,1.3,75.5,0.291700835,38.35,3,0,0
2024-08-06,2024,강남구,29.2,34.0,0.0,1.3,74.8,0.291700835,36.68,4,0,0
2024-08-07,2024,강남구,29.6,34.3,17.5,1.0,72.0,0.291700835,36.8,5,0,0
2024-08-08,2024,강남구,28.1,31.8,1.5,1.0,77.5,0.291700835,35.85,0,0,0
2024-08-09,2024,강남구,28.4,33.1,38.5,0.8,74.1,0.291700835,35.81,1,0,0
2024-08-10,2024,강남구,29.9,34.0,0.0,1.1,70.8,0.291700835,36.98,2,0,0
2024-08-11,2024,강남구,30.8,35.0,0.0,1.0,67.8,0.291700835,37.58,3,0,0
2024-08-12,2024,강남구,31.5,35.9,0.0,1.0,70.5,0.291700835,38.55,4,0,0
2024-08-13,2024,강남구,30.9,36.0,8.0,1.1,70.0,0.291700835,37.9,5,1,0
2024-08-14,2024,강남구,30.0,36.0,26.0,1.1,73.0,0.291700835,37.3,6,1,0
2024-08-15,2024,강남구,29.8,35.0,0.0,1.1,74.6,0.291700835,37.26,7,0,0
2024-08-16,2024,강남구,30.4,35.1,0.0,1.3,69.4,0.291700835,37.34,8,0,0
2024-08-17,2024,강남구,29.9,34.2,23.0,0.8,71.0,0.291700835,37.0,9,0,0
2024-08-18,2024,강남구,29.7,33.8,0.0,1.0,73.8,0.291700835,37.08,10,0,0
2024-08-19,2024,강남구,30.9,36.5,0.0,1.1,72.3,0.291700835,38.13,11,1,0
2024-08-20,2024,강남구,31.8,35.8,0.0,1.7,68.3,0.291700835,38.63,12,2,0
2024-08-21,2024,강남구,27.7,30.9,37.5,1.9,85.9,0.291700835,36.29,0,1,0
2024-08-22,2024,강남구,28.4,32.4,2.5,2.1,79.9,0.291700835,36.39,0,0,0
2024-08-23,2024,강남구,27.8,32.5,0.0,1.5,73.5,0.291700835,35.15,0,0,0
2024-08-24,2024,강남구,28.1,31.2,0.5,0.8,78.8,0.291700835,35.98,0,0,0
2024-08-25,2024,강남구,28.4,32.1,5.0,0.7,76.6,0.291700835,36.06,0,0,0
2024-08-26,2024,강남구,27.8,31.5,7.0,0.7,77.8,0.291700835,35.58,0,1,0
2024-08-27,2024,강남구,26.9,30.0,0.0,1.6,69.8,0.291700835,33.88,0,0,0
2024-08-28,2024,강남구,28.3,33.1,0.0,2.2,62.1,0.291700835,34.51,1,0,0
2024-08-29,2024,강남구,28.4,33.4,0.0,2.6,61.0,0.291700835,34.5,2,0,0
2024-08-30,2024,강남구,28.6,33.3,0.0,1.6,64.0,0.291700835,35.0,3,0,0
2024-08-31,2024,강남구,27.7,32.9,0.0,1.1,65.6,0.291700835,34.26,0,0,0
2024-09-01,2024,강남구,26.7,31.3,0.0,1.2,64.9,0.291700835,33.19,0,0,0
2024-09-02,2024,강남구,24.5,27.1,2.0,1.7,73.6,0.291700835,31.86,0,0,0
2024-09-03,2024,강남구,27.1,32.5,0.0,2.0,54.5,0.291700835,32.55,0,0,0
2024-09-04,2024,강남구,28.1,33.5,0.0,1.5,61.4,0.291700835,34.24,1,0,0
2024-09-05,2024,강남구,25.8,29.0,11.0,1.4,79.1,0.291700835,33.71,0,0,0
2024-09-06,2024,강남구,23.5,25.0,1.0,2.1,79.3,0.291700835,31.43,0,0,0
2024-09-07,2024,강남구,26.5,31.7,0.0,1.3,68.9,0.291700835,33.39,0,0,0
2024-09-08,2024,강남구,27.1,32.4,0.0,0.7,69.6,0.291700835,34.06,0,0,0
2024-09-09,2024,강남구,28.8,34.6,0.0,1.0,69.0,0.291700835,35.7,1,0,0
2024-09-10,2024,강남구,29.8,33.6,0.0,0.9,67.3,0.291700835,36.53,2,0,0
2024-09-11,2024,강남구,29.1,35.7,0.5,1.1,71.5,0.291700835,36.25,3,0,0
2024-09-12,2024,강남구,25.1,26.7,50.0,1.2,91.5,0.291700835,34.25,0,0,0
2024-09-13,2024,강남구,25.5,27.3,17.5,1.2,91.4,0.291700835,34.64,0,0,0
2024-09-14,2024,강남구,27.8,31.9,0.0,0.9,80.3,0.291700835,35.83,0,0,0
2024-09-15,2024,강남구,27.4,31.8,0.0,2.2,73.6,0.291700835,34.76,0,0,0
2024-09-16,2024,강남구,26.8,32.5,11.0,2.0,74.0,0.291700835,34.2,0,0,0
2024-09-17,2024,강남구,29.0,33.7,0.0,1.1,77.0,0.291700835,36.7,1,0,0
2024-09-18,2024,강남구,29.9,33.6,0.0,0.9,76.8,0.291700835,37.58,2,0,0
2024-09-19,2024,강남구,29.6,33.2,0.0,0.9,77.4,0.291700835,37.34,3,0,0
2024-09-20,2024,강남구,24.6,29.2,52.0,1.5,89.8,0.291700835,33.58,0,0,0
2024-09-21,2024,강남구,18.6,21.2,15.5,3.2,82.3,0.291700835,26.83,0,0,0
2024-09-22,2024,강남구,20.7,25.7,0.0,2.2,67.4,0.291700835,27.44,0,0,0
2024-09-23,2024,강남구,20.5,25.1,0.0,2.5,58.3,0.291700835,26.33,0,0,0
2024-09-24,2024,강남구,21.0,27.0,0.0,1.6,57.9,0.291700835,26.79,0,0,0
2024-09-25,2024,강남구,23.6,28.4,0.0,1.2,65.6,0.291700835,30.16,0,0,0
2025-05-25,2025,강남구,16.8,22.2,0.0,1.1,61.0,0.291774684,22.9,0,0,0
2025-05-26,2025,강남구,19.1,25.9,0.0,1.0,59.4,0.291774684,25.04,0,0,0
2025-05-27,2025,강남구,20.3,26.8,0.0,1.1,57.0,0.291774684,26.0,0,0,0
2025-05-28,2025,강남구,20.4,26.7,0.0,1.0,62.0,0.291774684,26.6,0,0,0
2025-05-29,2025,강남구,21.3,26.8,0.0,1.5,58.4,0.291774684,27.14,0,0,0
2025-05-30,2025,강남구,21.9,28.0,0.0,1.1,55.0,0.291774684,27.4,0,0,0
2025-05-31,2025,강남구,21.1,26.3,0.0,1.1,55.0,0.291774684,26.6,0,0,0
2025-06-01,2025,강남구,22.2,28.8,0.0,1.1,57.8,0.291774684,27.98,0,0,0
2025-06-02,2025,강남구,20.4,23.4,0.0,0.9,64.3,0.291774684,26.83,0,0,0
2025-06-03,2025,강남구,20.4,24.5,0.0,1.8,56.9,0.291774684,26.09,0,0,0
2025-06-04,2025,강남구,20.0,24.8,0.0,2.4,55.3,0.291774684,25.53,0,0,0
2025-06-05,2025,강남구,21.1,26.5,0.0,1.4,49.8,0.291774684,26.08,0,0,0
2025-06-06,2025,강남구,23.9,29.4,0.0,1.8,42.6,0.291774684,28.16,0,0,0
2025-06-07,2025,강남구,23.2,27.7,0.0,1.5,61.4,0.291774684,29.34,0,0,0
2025-06-08,2025,강남구,24.7,30.2,0.0,1.0,69.3,0.291774684,31.63,0,0,0
2025-06-09,2025,강남구,23.5,29.4,0.0,1.5,66.6,0.291774684,30.16,0,0,0
2025-06-10,2025,강남구,20.6,25.0,0.0,1.5,71.6,0.291774684,27.76,0,0,0
2025-06-11,2025,강남구,21.8,27.3,0.0,1.5,54.6,0.291774684,27.26,0,0,0
2025-06-12,2025,강남구,24.9,32.6,0.0,1.3,50.4,0.291774684,29.94,0,0,0
2025-06-13,2025,강남구,23.1,28.1,1.5,1.1,60.9,0.291774684,29.19,0,0,0
2025-06-14,2025,강남구,24.5,32.2,0.0,1.4,66.3,0.291774684,31.13,0,0,0
2025-06-15,2025,강남구,25.3,32.8,8.0,1.7,69.6,0.291774684,32.26,0,0,0
2025-06-16,2025,강남구,22.3,25.1,13.5,1.7,87.8,0.291774684,31.08,0,0,0
2025-06-17,2025,강남구,24.3,28.6,0.0,1.4,73.3,0.291774684,31.63,0,0,0
2025-06-18,2025,강남구,25.3,30.5,0.0,1.2,65.3,0.291774684,31.83,0,0,0
2025-06-19,2025,강남구,27.9,34.1,1.0,1.1,57.9,0.291774684,33.69,1,0,0
2025-06-20,2025,강남구,23.0,27.6,52.0,2.8,93.4,0.291774684,32.34,0,0,0
2025-06-21,2025,강남구,20.7,23.3,0.0,1.2,88.1,0.291774684,29.51,0,0,0
2025-06-22,2025,강남구,22.2,27.7,0.0,1.4,68.6,0.291774684,29.06,0,0,0
2025-06-23,2025,강남구,25.6,31.3,0.0,1.0,64.8,0.291774684,32.08,0,0,0
2025-06-24,2025,강남구,24.8,27.6,2.5,1.9,63.4,0.291774684,31.14,0,0,0
2025-06-25,2025,강남구,19.7,21.2,6.5,1.8,88.9,0.291774684,28.59,0,0,0
2025-06-26,2025,강남구,21.5,25.4,0.5,0.8,85.3,0.291774684,30.03,0,0,0
2025-06-27,2025,강남구,25.0,29.9,0.0,0.7,78.1,0.291774684,32.81,0,1,0
2025-06-28,2025,강남구,26.1,28.3,0.5,0.9,85.0,0.291774684,34.6,0,0,0
2025-06-29,2025,강남구,26.5,31.1,0.0,1.3,77.1,0.291774684,34.21,0,0,0
2025-06-30,2025,강남구,27.7,31.6,0.0,1.4,74.6,0.291774684,35.16,0,0,0
2025-07-01,2025,강남구,27.9,31.8,1.0,1.7,78.6,0.291774684,35.76,0,0,0
2025-07-02,2025,강남구,28.1,31.0,0.0,1.7,76.3,0.291774684,35.73,0,1,0
2025-07-03,2025,강남구,27.6,32.3,0.0,1.6,75.5,0.291774684,35.15,0,0,0
2025-07-04,2025,강남구,26.6,30.6,0.0,1.9,77.0,0.291774684,34.3,0,0,0
2025-07-05,2025,강남구,27.9,31.9,0.0,1.7,72.9,0.291774684,35.19,0,0,0
2025-07-06,2025,강남구,28.4,32.9,0.0,1.5,74.3,0.291774684,35.83,0,1,0
2025-07-07,2025,강남구,28.8,33.4,0.0,1.0,79.0,0.291774684,36.7,1,0,0
2025-07-08,2025,강남구,30.3,38.0,18.5,1.4,72.5,0.291774684,37.55,2,3,0
2025-07-09,2025,강남구,31.5,35.8,0.0,1.4,61.1,0.291774684,37.61,3,0,0
2025-07-10,2025,강남구,31.0,35.3,0.0,2.4,46.6,0.291774684,35.66,4,0,0
2025-07-11,2025,강남구,29.7,35.0,0.0,2.8,47.1,0.291774684,34.41,5,0,0
2025-07-12,2025,강남구,30.2,36.2,0.0,1.8,47.5,0.291774684,34.95,6,0,0
2025-07-13,2025,강남구,27.0,31.0,0.5,0.8,66.8,0.291774684,33.68,0,0,0
2025-07-14,2025,강남구,23.6,28.4,15.5,1.2,78.3,0.291774684,31.43,0,0,0
2025-07-15,2025,강남구,22.9,25.7,4.0,1.3,84.1,0.291774684,31.31,0,0,0
2025-07-16,2025,강남구,22.5,24.4,33.0,1.2,90.1,0.291774684,31.51,0,0,0
2025-07-17,2025,강남구,22.7,24.3,51.5,1.5,94.3,0.291774684,32.13,0,0,0
2025-07-18,2025,강남구,24.3,27.4,20.0,1.0,89.5,0.291774684,33.25,0,0,0
2025-07-19,2025,강남구,23.2,25.8,88.5,1.4,95.4,0.291774684,32.74,0,0,0
2025-07-20,2025,강남구,27.2,31.5,8.0,1.6,82.8,0.291774684,35.48,0,0,0
2025-07-21,2025,강남구,28.0,31.6,0.0,1.4,77.4,0.291774684,35.74,0,0,0
2025-07-22,2025,강남구,28.6,33.0,0.0,1.5,75.6,0.291774684,36.16,1,0,0
2025-07-23,2025,강남구,29.2,33.2,0.0,1.0,70.4,0.291774684,36.24,2,0,0
